kostspielijch	costly, expensive. 	https://ereimer.net/plautdietsch/pddefns.htm#kostspielijch
Kot	f. (pl: e) a small, simple abode, hut, cottage, cabin. 	https://ereimer.net/plautdietsch/pddefns.htm#Kot
Kota	m. (pl: sch) tom cat. 	https://ereimer.net/plautdietsch/pddefns.htm#Kota
Kotadauns	m. a brawl, a fight, noisy quarrel. 	https://ereimer.net/plautdietsch/pddefns.htm#Kotadauns
Ko'toa	f. catarrh; see also Kat'toa. 	https://ereimer.net/plautdietsch/pddefns.htm#Ko%27toa
Ko'tschia	broom grass; see Heazhbassem. 	https://ereimer.net/plautdietsch/pddefns.htm#Ko%27tschia
Kotta	m. (pl: sch) cutter sled. 	https://ereimer.net/plautdietsch/pddefns.htm#Kotta
Kotta'lüag , (M: Kottaloog)	m. (pl: s) catalogue. 	https://ereimer.net/plautdietsch/pddefns.htm#Kotta%27l%C3%BCag%20%2C%20%28M%3A%20Kottaloog%29
kottse	to vomit, throw up. 	https://ereimer.net/plautdietsch/pddefns.htm#kottse
Ko'warkj , (M: Konwartj)	n. envelope. 	https://ereimer.net/plautdietsch/pddefns.htm#Ko%27warkj%20%2C%20%28M%3A%20Konwartj%29
Krach	m. crash, crack, noise. 	https://ereimer.net/plautdietsch/pddefns.htm#Krach
krach'eele	continual bickering and lamenting. 	https://ereimer.net/plautdietsch/pddefns.htm#krach%27eele
krakjt	very tidy, fastidious, exact. 	https://ereimer.net/plautdietsch/pddefns.htm#krakjt
Krall	f. (pl: e) bead. 	https://ereimer.net/plautdietsch/pddefns.htm#Krall
krank	ill, sick. 	https://ereimer.net/plautdietsch/pddefns.htm#krank
Krankenbad	n. sickbed. 	https://ereimer.net/plautdietsch/pddefns.htm#Krankenbad
Krankheit	f. (pl: e) disease, illness, sickness. 	https://ereimer.net/plautdietsch/pddefns.htm#Krankheit
Krankheitsaunfaul	m. an attack, a seizure. 	https://ereimer.net/plautdietsch/pddefns.htm#Krankheitsaunfaul
Krankheitsberejcht	m. a sick report. 	https://ereimer.net/plautdietsch/pddefns.htm#Krankheitsberejcht
krankmoake	to make sick, to sicken. 	https://ereimer.net/plautdietsch/pddefns.htm#krankmoake
krauaftlooss	powerless. 	https://ereimer.net/plautdietsch/pddefns.htm#krauaftlooss
Krauft	f. (pl: e) power strength, vigour. 	https://ereimer.net/plautdietsch/pddefns.htm#Krauft
Krauftmäl	m. starch. 	https://ereimer.net/plautdietsch/pddefns.htm#Krauftm%C3%A4l
Krauj	f (pl: e) a crow. 	https://ereimer.net/plautdietsch/pddefns.htm#Krauj
Kraump	f. (pl: e) cramp, spasm; a hook to fasten a door or window. 	https://ereimer.net/plautdietsch/pddefns.htm#Kraump
Kraumpodre	vericose veins. 	https://ereimer.net/plautdietsch/pddefns.htm#Kraumpodre
Kraunkje	n. (pl: e) a crane, (bird). 	https://ereimer.net/plautdietsch/pddefns.htm#Kraunkje
Krauns	m. (pl: Kjrans) wreath, garland. 	https://ereimer.net/plautdietsch/pddefns.htm#Krauns
Krautsa	m. (pl: sch) scraper. 	https://ereimer.net/plautdietsch/pddefns.htm#Krautsa
krautse	to scrape, scratch. 	https://ereimer.net/plautdietsch/pddefns.htm#krautse
Kra'weel	m. a commotion. 	https://ereimer.net/plautdietsch/pddefns.htm#Kra%27weel
kreiwle	to prickle. 	https://ereimer.net/plautdietsch/pddefns.htm#kreiwle
kremple	to take a tumble; to roll up, like sleeves. 	https://ereimer.net/plautdietsch/pddefns.htm#kremple
Kreschaunkje	f. (pl: e) honeydew melon. 	https://ereimer.net/plautdietsch/pddefns.htm#Kreschaunkje
Krieda'rie	f. spices, allspice. 	https://ereimer.net/plautdietsch/pddefns.htm#Krieda%27rie
kroage	to invite, to summon, call. 	https://ereimer.net/plautdietsch/pddefns.htm#kroage
Kroage	m. (pl: s) a collar. 	https://ereimer.net/plautdietsch/pddefns.htm#Kroage
Kroll	f. (pl: e) a curl, a ringlet. 	https://ereimer.net/plautdietsch/pddefns.htm#Kroll
Krom	m. commotion, racket; a disorderly arrangement of possessions. 	https://ereimer.net/plautdietsch/pddefns.htm#Krom
krome	to rummage. 	https://ereimer.net/plautdietsch/pddefns.htm#krome
kromm	crooked, bent, curved, winding. 	https://ereimer.net/plautdietsch/pddefns.htm#kromm
krommbeenijch	bow legged. 	https://ereimer.net/plautdietsch/pddefns.htm#krommbeenijch
Krommhollt	n. a contraption like a single tree from which slaughtered animals are hung from a joist for the purpose of evisceration. 	https://ereimer.net/plautdietsch/pddefns.htm#Krommhollt
Kron	m. (pl: s) a water tap, nozzle, spigot, turncock, stopcock. 	https://ereimer.net/plautdietsch/pddefns.htm#Kron
Kroon	f. (pl: e) a crown. 	https://ereimer.net/plautdietsch/pddefns.htm#Kroon
Kropp	f. (pl: e) gizzard, craw; goitre. 	https://ereimer.net/plautdietsch/pddefns.htm#Kropp
Kross	a cup with a lid. 	https://ereimer.net/plautdietsch/pddefns.htm#Kross
Krota	m. (pl: sch) sulky, hansom; see Tweeroda. 	https://ereimer.net/plautdietsch/pddefns.htm#Krota
Kruck	f. (pl: e) jug, jar, pot. 	https://ereimer.net/plautdietsch/pddefns.htm#Kruck
Krucke'dell	m. (pl: s) crocodile. 	https://ereimer.net/plautdietsch/pddefns.htm#Krucke%27dell
kruglijch	crooked, winding. 	https://ereimer.net/plautdietsch/pddefns.htm#kruglijch
krüpe	to crawl, creep. 	https://ereimer.net/plautdietsch/pddefns.htm#kr%C3%BCpe
Krüpunja	f. a temporay shelter. 	https://ereimer.net/plautdietsch/pddefns.htm#Kr%C3%BCpunja
Kruschkje	f. (pl: s) a pear; an endearing term for a little girl. 	https://ereimer.net/plautdietsch/pddefns.htm#Kruschkje
krüse	to curl. 	https://ereimer.net/plautdietsch/pddefns.htm#kr%C3%BCse
krüse Hoa	curled hair. 	https://ereimer.net/plautdietsch/pddefns.htm#kr%C3%BCse%20Hoa
krüse Hüt	goosepimples. 	https://ereimer.net/plautdietsch/pddefns.htm#kr%C3%BCse%20H%C3%BCt
krüse Walle	ripples, small waves. 	https://ereimer.net/plautdietsch/pddefns.htm#kr%C3%BCse%20Walle
krüset Jesejcht	a grimace, make a face. 	https://ereimer.net/plautdietsch/pddefns.htm#kr%C3%BCset%20Jesejcht
krüss	cross, out of sorts; curly. 	https://ereimer.net/plautdietsch/pddefns.htm#kr%C3%BCss
Krüt	n. (pl: Krüd) weeds. 	https://ereimer.net/plautdietsch/pddefns.htm#Kr%C3%BCt
Krütfrätent	herbivorous. 	https://ereimer.net/plautdietsch/pddefns.htm#Kr%C3%BCtfr%C3%A4tent
Krütoatijch	herbaceous. 	https://ereimer.net/plautdietsch/pddefns.htm#Kr%C3%BCtoatijch
Kruts	f. (pl: e) core of an apple. see Klockenhüss. 	https://ereimer.net/plautdietsch/pddefns.htm#Kruts
Krutsch	f. (pl: e) ravine. 	https://ereimer.net/plautdietsch/pddefns.htm#Krutsch
Kruzhel	m (pl: s) frill, lace ruffle. 	https://ereimer.net/plautdietsch/pddefns.htm#Kruzhel
Kua	m. (pl: re) choir. 	https://ereimer.net/plautdietsch/pddefns.htm#Kua
Küa	f. (pl: re) cure. 	https://ereimer.net/plautdietsch/pddefns.htm#K%C3%BCa
Küa uat	n. spa, health resort. 	https://ereimer.net/plautdietsch/pddefns.htm#K%C3%BCa%20uat
Küak	f (pl: e) cookie. 	https://ereimer.net/plautdietsch/pddefns.htm#K%C3%BCak
Kua'ral	choral. 	https://ereimer.net/plautdietsch/pddefns.htm#Kua%27ral
küare	to languish. 	https://ereimer.net/plautdietsch/pddefns.htm#k%C3%BCare
Kuarn	n. (pl: Kjeana) kernel, a seed, nucleus. 	https://ereimer.net/plautdietsch/pddefns.htm#Kuarn
Kuarnjewäa	n. a nuclear weapon. 	https://ereimer.net/plautdietsch/pddefns.htm#Kuarnjew%C3%A4a
Kuchne	f. small, summer utility building used for cooking and laundry purposes, situated close to the family home. Also know as a Sommakjäakj. 	https://ereimer.net/plautdietsch/pddefns.htm#Kuchne
Kuckuck	m. (pl: e) cuckoo. 	https://ereimer.net/plautdietsch/pddefns.htm#Kuckuck
Kuckurus	n. corn, maize. 	https://ereimer.net/plautdietsch/pddefns.htm#Kuckurus
kudoakijch	ailing, not feeling well. 	https://ereimer.net/plautdietsch/pddefns.htm#kudoakijch
Kuff	f. (pl: e) sled runner. 	https://ereimer.net/plautdietsch/pddefns.htm#Kuff
Kuffel	n. (pl: s) cup, mug. 	https://ereimer.net/plautdietsch/pddefns.htm#Kuffel
Kügel	f. (pl: Kügle) a ball, an orb, a bullet. 	https://ereimer.net/plautdietsch/pddefns.htm#K%C3%BCgel
Kujel	m. (pl: s) a boar. 	https://ereimer.net/plautdietsch/pddefns.htm#Kujel
Kül	f. (pl: e) a pond, a pit. 	https://ereimer.net/plautdietsch/pddefns.htm#K%C3%BCl
Külkje	n. (pl: s) dimple. 	https://ereimer.net/plautdietsch/pddefns.htm#K%C3%BClkje
Kull	f. (pl: e) a large ball of twine. 	https://ereimer.net/plautdietsch/pddefns.htm#Kull
Kulla	n. (pl: sch) a circle. 	https://ereimer.net/plautdietsch/pddefns.htm#Kulla
Kulla Düw	tumbling pigeon. 	https://ereimer.net/plautdietsch/pddefns.htm#Kulla%20D%C3%BCw
kullre	to roll. 	https://ereimer.net/plautdietsch/pddefns.htm#kullre
Kul'tüare	cultures. 	https://ereimer.net/plautdietsch/pddefns.htm#Kul%27t%C3%BCare
Kumma	m. boredom, monotony, worry. 	https://ereimer.net/plautdietsch/pddefns.htm#Kumma
Kün	f. (pl: e) turkey hen. 	https://ereimer.net/plautdietsch/pddefns.htm#K%C3%BCn
Kund	f. (pl: e) client. 	https://ereimer.net/plautdietsch/pddefns.htm#Kund
Kunde locke	to attract clients, tout. 	https://ereimer.net/plautdietsch/pddefns.htm#Kunde%20locke
Künhon	m. turkey gobbler. 	https://ereimer.net/plautdietsch/pddefns.htm#K%C3%BCnhon
Kunkel	m. (pl: s) swamp. 	https://ereimer.net/plautdietsch/pddefns.htm#Kunkel
Kunta	m. (pl: sch) gelding. 	https://ereimer.net/plautdietsch/pddefns.htm#Kunta
kuntabunt	colorful, garish. 	https://ereimer.net/plautdietsch/pddefns.htm#kuntabunt
kuntboa	public. 	https://ereimer.net/plautdietsch/pddefns.htm#kuntboa
Kurbel	f. (pl: Kurble) pitman, winch. 	https://ereimer.net/plautdietsch/pddefns.htm#Kurbel
Kurre	to coo like a dove. 	https://ereimer.net/plautdietsch/pddefns.htm#Kurre
Kurrei	n. tumbleweed. 	https://ereimer.net/plautdietsch/pddefns.htm#Kurrei
kurtsweil	a moment, a short while, a little while, soon. 	https://ereimer.net/plautdietsch/pddefns.htm#kurtsweil
Kuss	m. (pl: e) a kiss. 	https://ereimer.net/plautdietsch/pddefns.htm#Kuss
kusse	to kiss. 	https://ereimer.net/plautdietsch/pddefns.htm#kusse
Kusskjrietje	n. a mistletoe. 	https://ereimer.net/plautdietsch/pddefns.htm#Kusskjrietje
Küta	m. (pl: sch) a country estate, including the homes of workers and servants (khutor). 	https://ereimer.net/plautdietsch/pddefns.htm#K%C3%BCta
Kuts , Kutsa	f. (pl: Kutsasch) a short-tailed nag, a runt. 	https://ereimer.net/plautdietsch/pddefns.htm#Kuts%20%2C%20Kutsa
Kutscha	m. (pl: sch) chauffeur, driver, cabby, coachman. 	https://ereimer.net/plautdietsch/pddefns.htm#Kutscha
kuzhle	to snuggle in, to nestle. 	https://ereimer.net/plautdietsch/pddefns.htm#kuzhle
Kwad'raunte	boarders. 	https://ereimer.net/plautdietsch/pddefns.htm#Kwad%27raunte
Kwa'tea	n. board and room. 	https://ereimer.net/plautdietsch/pddefns.htm#Kwa%27tea
kwaublijch	loosely fleshed, an unhealthy fatness. 	https://ereimer.net/plautdietsch/pddefns.htm#kwaublijch
Kwaulm	m. (pl: s) a heavy cloud of smoke. 	https://ereimer.net/plautdietsch/pddefns.htm#Kwaulm
Kwaulsta	m. (pl: sch) heavy phlem or saliva. 	https://ereimer.net/plautdietsch/pddefns.htm#Kwaulsta
kwaunswiess	piecemeal, piece by piece. 	https://ereimer.net/plautdietsch/pddefns.htm#kwaunswiess
kwausle	to chatter. 	https://ereimer.net/plautdietsch/pddefns.htm#kwausle
Kwauss	m. a simple Russian beer made from fermented bread. 	https://ereimer.net/plautdietsch/pddefns.htm#Kwauss
Kwiel	m. saliva, spittle. 	https://ereimer.net/plautdietsch/pddefns.htm#Kwiel
Kwoakjs	m. a pittance, an insignificant amount. 	https://ereimer.net/plautdietsch/pddefns.htm#Kwoakjs
kwoare	to coo like a dove. 	https://ereimer.net/plautdietsch/pddefns.htm#kwoare
kwoarme	to pine or waste away. 	https://ereimer.net/plautdietsch/pddefns.htm#kwoarme
Kwoat	n. quart. 	https://ereimer.net/plautdietsch/pddefns.htm#Kwoat
Kwoatglauss	n. quart sized glass sealer. 	https://ereimer.net/plautdietsch/pddefns.htm#Kwoatglauss
kwose	to waste, squander. 	https://ereimer.net/plautdietsch/pddefns.htm#kwose
läaja Druck	low pressure. 	https://ereimer.net/plautdietsch/pddefns.htm#l%C3%A4aja%20Druck
läaja Priess	low price. 	https://ereimer.net/plautdietsch/pddefns.htm#l%C3%A4aja%20Priess
läajch , läaja , läajchste	low, lower, lowest. 	https://ereimer.net/plautdietsch/pddefns.htm#l%C3%A4ajch%20%2C%20l%C3%A4aja%20%2C%20l%C3%A4ajchste
Läajcht	f. (pl: e) lake, pond, a small brook. 	https://ereimer.net/plautdietsch/pddefns.htm#L%C3%A4ajcht
Läajes	n. lies, fibs, untruths. 	https://ereimer.net/plautdietsch/pddefns.htm#L%C3%A4ajes
Läajesoatijch	deceitful, mendacious. 	https://ereimer.net/plautdietsch/pddefns.htm#L%C3%A4ajesoatijch
Läajna	m. liar, prevaricator. 	https://ereimer.net/plautdietsch/pddefns.htm#L%C3%A4ajna
läajre	to lower. 	https://ereimer.net/plautdietsch/pddefns.htm#l%C3%A4ajre
lache	to laugh. 	https://ereimer.net/plautdietsch/pddefns.htm#lache
lachrijch	laughable, ludicrous, ridiculous. 	https://ereimer.net/plautdietsch/pddefns.htm#lachrijch
Lack	f. lacquer, varnish, shellac. 	https://ereimer.net/plautdietsch/pddefns.htm#Lack
Lada	f. (pl: re) ladder. 	https://ereimer.net/plautdietsch/pddefns.htm#Lada
Lada	n. (pl: sch) skin, leather. 	https://ereimer.net/plautdietsch/pddefns.htm#Lada
Ladajoawa	m. (pl: sch) leather tanner. 	https://ereimer.net/plautdietsch/pddefns.htm#Ladajoawa
ladana	m. leathern, of leather. 	https://ereimer.net/plautdietsch/pddefns.htm#ladana
ladane	f. leathern, of leather. 	https://ereimer.net/plautdietsch/pddefns.htm#ladane
ladane	pl adjective of leather. 	https://ereimer.net/plautdietsch/pddefns.htm#ladane
Ladawoage	m. wagon with a hayrack. 	https://ereimer.net/plautdietsch/pddefns.htm#Ladawoage
ladijch	empty, vacant, void, blank. 	https://ereimer.net/plautdietsch/pddefns.htm#ladijch
ladja Haunt	empty handed. 	https://ereimer.net/plautdietsch/pddefns.htm#ladja%20Haunt
ladje	verb, to empty. 	https://ereimer.net/plautdietsch/pddefns.htm#ladje
ladjet ekj	vanity. 	https://ereimer.net/plautdietsch/pddefns.htm#ladjet%20ekj
ladjet Jepuch	empty bragging. 	https://ereimer.net/plautdietsch/pddefns.htm#ladjet%20Jepuch
ladrijch	leathery. 	https://ereimer.net/plautdietsch/pddefns.htm#ladrijch
lädwäkj	soft and pliable; a frame that is not well built. 	https://ereimer.net/plautdietsch/pddefns.htm#l%C3%A4dw%C3%A4kj
Lafitte	the riot act, (Ekj woa die de Lafitte fäaläse; I will read you the riot act). 	https://ereimer.net/plautdietsch/pddefns.htm#Lafitte
Lag'rits	m. licorice. 	https://ereimer.net/plautdietsch/pddefns.htm#Lag%27rits
Laj daut doa enunja	Lay it under there. 	https://ereimer.net/plautdietsch/pddefns.htm#Laj%20daut%20doa%20enunja
Laja	m. (pl: sch) layer (hen). 	https://ereimer.net/plautdietsch/pddefns.htm#Laja
Lajchakomm	f. collander; see also Derjchschlach. 	https://ereimer.net/plautdietsch/pddefns.htm#Lajchakomm
laje	to lay. 	https://ereimer.net/plautdietsch/pddefns.htm#laje
Lajhan	a laying hen. 	https://ereimer.net/plautdietsch/pddefns.htm#Lajhan
Lakj	f. (pl: e) drop. 	https://ereimer.net/plautdietsch/pddefns.htm#Lakj
Lakjabeskje	n. (pl: s) a choice morsel, a tidbit, a dainty, a delicacy. 	https://ereimer.net/plautdietsch/pddefns.htm#Lakjabeskje
lakje	to drip, to leak. 	https://ereimer.net/plautdietsch/pddefns.htm#lakje
lakjsch	having a tendency to leak. 	https://ereimer.net/plautdietsch/pddefns.htm#lakjsch
lakjtrisch	electric. 	https://ereimer.net/plautdietsch/pddefns.htm#lakjtrisch
lakjtrische Laump	electric bulb. 	https://ereimer.net/plautdietsch/pddefns.htm#lakjtrische%20Laump
Lakjtrischetät	f. electricity. 	https://ereimer.net/plautdietsch/pddefns.htm#Lakjtrischet%C3%A4t
läme	to maim, paralyze. 	https://ereimer.net/plautdietsch/pddefns.htm#l%C3%A4me
Lämung	f. (pl: e) paralysis, palsy. 	https://ereimer.net/plautdietsch/pddefns.htm#L%C3%A4mung
Län	f. (pl: e) the backrest of a chair or a bench. 	https://ereimer.net/plautdietsch/pddefns.htm#L%C3%A4n
läne	to lean back on a backrest. 	https://ereimer.net/plautdietsch/pddefns.htm#l%C3%A4ne
Läne	n. predilection, preference, partiality, tendency. 	https://ereimer.net/plautdietsch/pddefns.htm#L%C3%A4ne
lang diare	to take a long time. 	https://ereimer.net/plautdietsch/pddefns.htm#lang%20diare
lange	to reach, to strive; to pass; to hand to; to suffice; to be enough or sufficient. 	https://ereimer.net/plautdietsch/pddefns.htm#lange
lange Locke	long tresses. 	https://ereimer.net/plautdietsch/pddefns.htm#lange%20Locke
langläwent	long lived, longevity. 	https://ereimer.net/plautdietsch/pddefns.htm#langl%C3%A4went
langsom	slow, slowly. 	https://ereimer.net/plautdietsch/pddefns.htm#langsom
Langsomkjeit	tardiness. 	https://ereimer.net/plautdietsch/pddefns.htm#Langsomkjeit
lank	tall; long. 	https://ereimer.net/plautdietsch/pddefns.htm#lank
Lankboom	m. a wagon reach. 	https://ereimer.net/plautdietsch/pddefns.htm#Lankboom
lankwiel	m. monotony. 	https://ereimer.net/plautdietsch/pddefns.htm#lankwiel
lankwielijch	monotonous, tedious, boring, tiresome, humdrum. polix. 	https://ereimer.net/plautdietsch/pddefns.htm#lankwielijch
lankwielijch räde	harangue. 	https://ereimer.net/plautdietsch/pddefns.htm#lankwielijch%20r%C3%A4de
Läpel	m. (pl: s) spoon. 	https://ereimer.net/plautdietsch/pddefns.htm#L%C3%A4pel
Läpelkost	f. dessert. 	https://ereimer.net/plautdietsch/pddefns.htm#L%C3%A4pelkost
Läpelstäl	m. (pl: s) spoon handle. 	https://ereimer.net/plautdietsch/pddefns.htm#L%C3%A4pelst%C3%A4l
läple	to spoon out. 	https://ereimer.net/plautdietsch/pddefns.htm#l%C3%A4ple
läsboa	legible. 	https://ereimer.net/plautdietsch/pddefns.htm#l%C3%A4sboa
Läsbüak	n. reader, textbook. 	https://ereimer.net/plautdietsch/pddefns.htm#L%C3%A4sb%C3%BCak
lasche	to erase, extinguish, quench. 	https://ereimer.net/plautdietsch/pddefns.htm#lasche
läse	to read. 	https://ereimer.net/plautdietsch/pddefns.htm#l%C3%A4se
Lashpa'pia	n. blotting paper. 	https://ereimer.net/plautdietsch/pddefns.htm#Lashpa%27pia
Lässtow	f. reading room. 	https://ereimer.net/plautdietsch/pddefns.htm#L%C3%A4sstow
lastalijch	scandalous, shocking. 	https://ereimer.net/plautdietsch/pddefns.htm#lastalijch
Lata	f. (pl: Latre) letter of the alphabet. 	https://ereimer.net/plautdietsch/pddefns.htm#Lata
La'tiensch	Latin; Roman script. 	https://ereimer.net/plautdietsch/pddefns.htm#La%27tiensch
latst	the other day, some time ago, recently. 	https://ereimer.net/plautdietsch/pddefns.htm#latst
latsta	m. the last one. 	https://ereimer.net/plautdietsch/pddefns.htm#latsta
latste	f. the last one. 	https://ereimer.net/plautdietsch/pddefns.htm#latste
latste	n. plural, the last ones. 	https://ereimer.net/plautdietsch/pddefns.htm#latste
latste Jeläajenheit	the last chance. 	https://ereimer.net/plautdietsch/pddefns.htm#latste%20Jel%C3%A4ajenheit
latste Statsjoon	terminus, terminal. 	https://ereimer.net/plautdietsch/pddefns.htm#latste%20Statsjoon
Laufkje	n. a small store. 	https://ereimer.net/plautdietsch/pddefns.htm#Laufkje
Laufkjebaunt	n. store string. 	https://ereimer.net/plautdietsch/pddefns.htm#Laufkjebaunt
Laum	n. (pl: Lama) lamb. 	https://ereimer.net/plautdietsch/pddefns.htm#Laum
Laump	f. (pl: e) lamp. 	https://ereimer.net/plautdietsch/pddefns.htm#Laump
Laumpeglauss	n. lamp chimney. 	https://ereimer.net/plautdietsch/pddefns.htm#Laumpeglauss
Laumpelijcht	n. lamp light. 	https://ereimer.net/plautdietsch/pddefns.htm#Laumpelijcht
Laumpeschorm	m. lamp shade. 	https://ereimer.net/plautdietsch/pddefns.htm#Laumpeschorm
launde	to land. 	https://ereimer.net/plautdietsch/pddefns.htm#launde
laundesjehearijch	belonging to a nation, a citizen of. 	https://ereimer.net/plautdietsch/pddefns.htm#laundesjehearijch
Laundessproak	f. national language. 	https://ereimer.net/plautdietsch/pddefns.htm#Laundessproak
Laune	f. whims. 	https://ereimer.net/plautdietsch/pddefns.htm#Laune
launisch	odd, whimsical. 	https://ereimer.net/plautdietsch/pddefns.htm#launisch
Launt	n. land, country. 	https://ereimer.net/plautdietsch/pddefns.htm#Launt
Launtäjendeema	m. land owner. 	https://ereimer.net/plautdietsch/pddefns.htm#Launt%C3%A4jendeema
Launtenj	peninsula, landsend. 	https://ereimer.net/plautdietsch/pddefns.htm#Launtenj
Launtfe'roda	m. (pl: sch) traitor. 	https://ereimer.net/plautdietsch/pddefns.htm#Launtfe%27roda
Launtjesats	n. a national law. 	https://ereimer.net/plautdietsch/pddefns.htm#Launtjesats
Launtkaunsla	m. politician. 	https://ereimer.net/plautdietsch/pddefns.htm#Launtkaunsla
Launtkoat	f. a map. 	https://ereimer.net/plautdietsch/pddefns.htm#Launtkoat
Launtmacht	f. national force. 	https://ereimer.net/plautdietsch/pddefns.htm#Launtmacht
Launtmäta	m. a surveyor. 	https://ereimer.net/plautdietsch/pddefns.htm#Launtm%C3%A4ta
Launtrigje	m. brow of land, ridge. 	https://ereimer.net/plautdietsch/pddefns.htm#Launtrigje
Launtschoft	f. scenery, landscape. 	https://ereimer.net/plautdietsch/pddefns.htm#Launtschoft
Launtsfolkj	natives. 	https://ereimer.net/plautdietsch/pddefns.htm#Launtsfolkj
Launtsrot	m. prefect, marshal. 	https://ereimer.net/plautdietsch/pddefns.htm#Launtsrot
Launtwirtschoft	f. a farm, agricultural activity. 	https://ereimer.net/plautdietsch/pddefns.htm#Launtwirtschoft
Laupe	m. (pl: s) flap, rag, duster, cloth. 	https://ereimer.net/plautdietsch/pddefns.htm#Laupe
Laupesenja	m. an unimportant errand runner, helper. 	https://ereimer.net/plautdietsch/pddefns.htm#Laupesenja
Laups	m. (pl: e) dolt, sap, milksop. 	https://ereimer.net/plautdietsch/pddefns.htm#Laups
laupsijch	halfwitted. 	https://ereimer.net/plautdietsch/pddefns.htm#laupsijch
lausche	to join together like two pieces of lumber, to fasten together, (carpentry). 	https://ereimer.net/plautdietsch/pddefns.htm#lausche
Laust	f. (pl: e) burden, onus, vice, travail, encumbrance. 	https://ereimer.net/plautdietsch/pddefns.htm#Laust
Laust auflaje	to unburden. 	https://ereimer.net/plautdietsch/pddefns.htm#Laust%20auflaje
Laustwoage	m. truck. 	https://ereimer.net/plautdietsch/pddefns.htm#Laustwoage
Laut	f. (pl: e) wooden rail, thin log. 	https://ereimer.net/plautdietsch/pddefns.htm#Laut
Lautehüss	n. log house, log cabin. 	https://ereimer.net/plautdietsch/pddefns.htm#Lauteh%C3%BCss
Lautelomm	f. raft. 	https://ereimer.net/plautdietsch/pddefns.htm#Lautelomm
Lauts	f. (pl: e) a trouser fly. 	https://ereimer.net/plautdietsch/pddefns.htm#Lauts
lauwoam	(M) see leiwoam. 	https://ereimer.net/plautdietsch/pddefns.htm#lauwoam
Lauzhua	flabby eared individual; a dimwit. 	https://ereimer.net/plautdietsch/pddefns.htm#Lauzhua
Läwa	f. liver. 	https://ereimer.net/plautdietsch/pddefns.htm#L%C3%A4wa
läwe	to live, exist. 	https://ereimer.net/plautdietsch/pddefns.htm#l%C3%A4we
Läwe	n. (pl: s) life; noisy behaviour; vitality, energy, liveliness. 	https://ereimer.net/plautdietsch/pddefns.htm#L%C3%A4we
läwelank	lifelong. 	https://ereimer.net/plautdietsch/pddefns.htm#l%C3%A4welank
läwendijch	alive, lusty, genial, energetic, lively. 	https://ereimer.net/plautdietsch/pddefns.htm#l%C3%A4wendijch
Läwesendaniss	vicissitude; change in life's direction. 	https://ereimer.net/plautdietsch/pddefns.htm#L%C3%A4wesendaniss
Läwesfesejchrinj	f. life insurance. 	https://ereimer.net/plautdietsch/pddefns.htm#L%C3%A4wesfesejchrinj
Läweskrauft	f. vitality. 	https://ereimer.net/plautdietsch/pddefns.htm#L%C3%A4weskrauft
Läweslea	f. biology. 	https://ereimer.net/plautdietsch/pddefns.htm#L%C3%A4weslea
Läweslost	f. enjoyment of life, spryness, vivaciousness, spiritedness. 	https://ereimer.net/plautdietsch/pddefns.htm#L%C3%A4weslost
Läwesmeddel	n. life's provisions. 	https://ereimer.net/plautdietsch/pddefns.htm#L%C3%A4wesmeddel
Läwesowent	m. the eve of life. 	https://ereimer.net/plautdietsch/pddefns.htm#L%C3%A4wesowent
Läwestiet	f. a lifetime. 	https://ereimer.net/plautdietsch/pddefns.htm#L%C3%A4westiet
Läwesunjahault	m. livelihood. 	https://ereimer.net/plautdietsch/pddefns.htm#L%C3%A4wesunjahault
Läweswaundel	m. philosophy of life. 	https://ereimer.net/plautdietsch/pddefns.htm#L%C3%A4weswaundel
Lea	f. (pl: re) instruction, doctrine, tenet. 	https://ereimer.net/plautdietsch/pddefns.htm#Lea
Leabüak	n. textbook. 	https://ereimer.net/plautdietsch/pddefns.htm#Leab%C3%BCak
Lealinkj	n. (pl: Lealinja) student, apprentice. 	https://ereimer.net/plautdietsch/pddefns.htm#Lealinkj
Leaordninj	f. (pl: e) course, curriculum. 	https://ereimer.net/plautdietsch/pddefns.htm#Leaordninj
Leaplon	(pl: s) curiculum, syllabus. 	https://ereimer.net/plautdietsch/pddefns.htm#Leaplon
Leara	m. (pl: sch) teacher, instructor. 	https://ereimer.net/plautdietsch/pddefns.htm#Leara
Learaaumt	n. teaching position, professorship. 	https://ereimer.net/plautdietsch/pddefns.htm#Learaaumt
Leara'rin	f. (pl: e) female teacher. 	https://ereimer.net/plautdietsch/pddefns.htm#Leara%27rin
Learaunstault	f. (pl: e) college, academy, university, institute of learning. 	https://ereimer.net/plautdietsch/pddefns.htm#Learaunstault
leare	to learn; teach, to study. 	https://ereimer.net/plautdietsch/pddefns.htm#leare
lebbre	to sip, to drink slowly. 	https://ereimer.net/plautdietsch/pddefns.htm#lebbre
leef	to hold dear, beloved. 	https://ereimer.net/plautdietsch/pddefns.htm#leef
leef habe	to hold dear, to be fond of, to love. 	https://ereimer.net/plautdietsch/pddefns.htm#leef%20habe
Leefhabe'rie	f. (pl: e) hobby. 	https://ereimer.net/plautdietsch/pddefns.htm#Leefhabe%27rie
Leefsta	m. dearest. 	https://ereimer.net/plautdietsch/pddefns.htm#Leefsta
Leefste	f. dearest. 	https://ereimer.net/plautdietsch/pddefns.htm#Leefste
